mean,median,stddev,min,max,ci95_lower,ci95_upper,executable,buildTimeMs,RepetitionCount,CleanBuild,StepCount,Reference,IOA,JVM,JS,Native,IoaKinds,CollectionTimestamp,GitCommitHash,GitBranch,OS,OSArchitecture,OSRelease,DeviceManufacturer,DeviceModel,IsVirtualMachine,HyperVEnabled,CPU,CPUCores,CPULogicalProcessors,CPUMaxClockSpeedMHz,TotalRAMGB,AvailableRAMGB,DiskSizeGB,SystemDriveFreeSpaceGB,SystemUptimeHours,TimeZone,Username,JavaVersion,JavaDistribution,NodeVersion,PythonVersion,GradleVersion,KotlinVersion,RunningProcessCount
1734344.14,1875371.0,418805.2199682003,440200.0,2061581.0,1618257.2556739515,1850431.0243260483,commonmain_ioa_kind-standardout-node,1413.9808750005614,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
1912648.38,1912322.0,48198.1563068886,1719990.0,1995064.0,1899288.5326792062,1926008.2273207936,commonmain_ioa_kind-standardout-native,7400.328708001325,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
70877.96,70900.0,715.9514565689948,69669.0,72528.0,70679.5083810634,71076.41161893662,commonmain_ioa_kind-appendtostringbuilder-jar,1046.3819579999836,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
107290.06,106945.5,1607.0054088526374,105286.0,114961.0,106844.62082657476,107735.49917342524,commonmain_ioa_kind-appendtostringbuilder-node,1292.0168330001616,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
189470.74,188418.5,3398.6049407463215,185836.0,203055.0,188528.69477273108,190412.7852272689,commonmain_ioa_kind-appendtostringbuilder-native,7182.5780409999425,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
1953229.6,1950777.5,20350.962096296527,1927587.0,2021430.0,1947588.601105631,1958870.598894369,commonmain_ioa_kind-fileeagerflush-jar,693.9223329991364,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
3775222.2,3765627.0,52072.51917258845,3702494.0,4054465.0,3760788.434083202,3789655.9659167985,commonmain_ioa_kind-fileeagerflush-node,956.3885000006849,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
2448402.68,2444800.5,17428.11671121099,2423692.0,2498200.0,2443571.8525121557,2453233.5074878447,commonmain_ioa_kind-fileeagerflush-native,7178.6763750005775,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
91528.98,91028.5,2325.730330674734,89068.0,100507.0,90884.32044229172,92173.63955770827,commonmain_ioa_kind-filelazyflush-jar,735.8053749994724,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
399924.52,399287.0,3875.6367705375665,391460.0,408967.0,398850.2482955897,400998.79170441034,commonmain_ioa_kind-filelazyflush-node,1318.4827500008396,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
194257.98,190424.5,12565.743879472071,187800.0,254270.0,190774.9334985314,197741.02650146862,commonmain_ioa_kind-filelazyflush-native,7435.265584001172,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
58847.14,58875.5,408.5895605367223,57729.0,59603.0,58733.8847520008,58960.3952479992,commonmain_ioa_kind-addtolist-jar,1021.276499999658,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
73953.86,73912.5,544.1182348252885,72924.0,75394.0,73803.03812010401,74104.68187989599,commonmain_ioa_kind-addtolist-node,902.5248750003811,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
139614.44,137320.5,7116.04445030914,136254.0,165648.0,137641.9731118729,141586.9068881271,commonmain_ioa_kind-addtolist-native,7272.620749999987,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
59782.34,59787.5,383.25696660201703,59035.0,60626.0,59676.106588791656,59888.57341120834,commonmain_ioa_kind-addduplicatestoset-jar,1013.1023750000168,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
80407.0,80376.5,1006.7342838938918,77674.0,82167.0,80127.9474935142,80686.0525064858,commonmain_ioa_kind-addduplicatestoset-node,970.8823750006559,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
99808.42,99005.5,2437.8148469814655,97636.0,112816.0,99132.69219944549,100484.1478005545,commonmain_ioa_kind-addduplicatestoset-native,7240.898000000016,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
106305.4,106992.0,2557.8295885538646,99673.0,110021.0,105596.40581030307,107014.39418969692,commonmain_ioa_kind-adduniquetoset-jar,703.7509589990805,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
158900.84,158183.0,2914.384440624658,154598.0,165196.0,158093.0138476275,159708.6661523725,commonmain_ioa_kind-adduniquetoset-node,936.7665000008856,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
225365.8,223549.0,5370.291710998993,219469.0,245592.0,223877.23108316745,226854.36891683252,commonmain_ioa_kind-adduniquetoset-native,7405.604040999606,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
