mean,median,stddev,min,max,ci95_lower,ci95_upper,executable,buildTimeMs,RepetitionCount,CleanBuild,StepCount,CILabel,Reference,IOA,JVM,JS,Native,IoaKinds,CollectionTimestamp,GitCommitHash,GitBranch,IsVirtualMachine,OS,OSArchitecture,TimeZone,Username,CPU,CPUCores,CPULogicalProcessors,TotalRAMGB,DiskSizeGB,SystemDriveFreeSpaceGB,RunningProcessCount,PythonVersion,JavaVersion,JavaDistribution,NodeVersion,GradleVersion,KotlinVersion
52556.716,52556.5,449.23579391913177,51013.0,53884.0,52501.028154041865,52612.403845958135,commonmain-ioa-kind-incrementatomicintcounter-jar,886.1249579999821,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
66022.28,65318.0,2434.5600762065073,62622.0,72757.0,65720.48880630004,66324.07119369996,commonmain-ioa-kind-incrementatomicintcounter-node,1176.499416000297,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
82403.096,81833.0,2082.7976105059556,80260.0,95925.0,82144.90973330928,82661.28226669073,commonmain-ioa-kind-incrementatomicintcounter-mac-exe,5359.6457499998,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
55315.292,55386.5,460.55212928740724,53924.0,56259.0,55258.20136657629,55372.38263342371,commonmain-ioa-kind-randomvalue-jar,485.1475410000603,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
68737.18,67671.5,2769.978960455379,66225.0,76967.0,68393.80985063725,69080.55014936274,commonmain-ioa-kind-randomvalue-node,1134.5939170000747,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
84703.232,84194.0,2318.521685341241,82433.0,106337.0,84415.82507425731,84990.63892574269,commonmain-ioa-kind-randomvalue-mac-exe,5391.387708000366,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
984513.728,981675.5,37923.747478979625,915555.0,1084619.0,979812.6515578483,989214.8044421517,commonmain-ioa-kind-standardout-jar,476.5589999997246,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
1526826.728,1582160.0,268060.0123152422,157702.0,1924372.0,1493597.664609665,1560055.7913903347,commonmain-ioa-kind-standardout-node,1165.6264590001228,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
1895472.328,1889072.0,43611.8360523821,1806463.0,2073826.0,1890066.1487931989,1900878.507206801,commonmain-ioa-kind-standardout-mac-exe,5382.78608399969,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
70588.192,70594.0,573.4746514357522,69073.0,72409.0,70517.1033457068,70659.2806542932,commonmain-ioa-kind-appendtostringbuilder-jar,642.579416999979,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
108535.748,108345.0,1566.3897086528289,105355.0,120778.0,108341.57632003463,108729.91967996539,commonmain-ioa-kind-appendtostringbuilder-node,1141.1306250001871,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
187223.472,186363.5,4816.167235111572,179413.0,203888.0,186626.45372423506,187820.49027576495,commonmain-ioa-kind-appendtostringbuilder-mac-exe,5363.32987500009,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
2244341.18,2239639.0,29906.546298253135,2180838.0,2428737.0,2240633.926112531,2248048.433887469,commonmain-ioa-kind-fileeagerflush-jar,507.4250419997952,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
4146153.748,4143357.0,42438.79273276934,4057789.0,4340541.0,4140892.9807496127,4151414.5152503876,commonmain-ioa-kind-fileeagerflush-node,1162.8097500001786,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
2693584.964,2692326.5,27842.358106569238,2623971.0,2799844.0,2690133.5895317653,2697036.338468235,commonmain-ioa-kind-fileeagerflush-mac-exe,5537.7884160002395,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
93422.276,92922.0,2073.4128472556204,91638.0,112923.0,93165.25308061444,93679.29891938556,commonmain-ioa-kind-filelazyflush-jar,871.3862499998868,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
408099.752,407513.5,4052.987496784609,397875.0,424596.0,407597.33846473345,408602.1655352665,commonmain-ioa-kind-filelazyflush-node,1162.2638329999972,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
196872.068,195468.5,4106.690149415857,192112.0,219291.0,196362.99741494414,197381.13858505586,commonmain-ioa-kind-filelazyflush-mac-exe,5541.7294159997255,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
58942.14,58903.0,394.9298758353301,57514.0,60654.0,58893.183985391464,58991.096014608534,commonmain-ioa-kind-addtolist-jar,486.8657499996516,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
75035.744,75006.0,951.7891113655672,70274.0,82772.0,74917.75899939274,75153.72900060727,commonmain-ioa-kind-addtolist-node,1124.225375000151,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
139379.24,138994.5,2044.0017915096794,136415.0,152732.0,139125.86291285668,139632.6170871433,commonmain-ioa-kind-addtolist-mac-exe,5365.042207999977,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
59676.936,59674.5,332.49641708369427,58579.0,60836.0,59635.719317120274,59718.15268287973,commonmain-ioa-kind-addduplicatestoset-jar,875.2970830000777,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
81508.624,81574.5,912.0756297817452,78484.0,86783.0,81395.56193357304,81621.68606642695,commonmain-ioa-kind-addduplicatestoset-node,1155.0009579996185,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
