mean,median,stddev,min,max,ci95_lower,ci95_upper,executable,buildTimeMs,RepetitionCount,CleanBuild,StepCount,CILabel,Reference,IOA,JVM,JS,Native,IoaKinds,CollectionTimestamp,GitCommitHash,GitBranch,DeviceManufacturer,DeviceModel,IsVirtualMachine,OS,OSArchitecture,TimeZone,Username,CPU,CPUCores,CPULogicalProcessors,TotalRAMGB,AvailableRAMGB,DiskSizeGB,SystemDriveFreeSpaceGB,SystemUptimeHours,RunningProcessCount,PythonVersion,JavaVersion,JavaDistribution,NodeVersion,GradleVersion,KotlinVersion
112551.052,111041.0,11628.593791148358,96382.0,148517.0,111109.55657929508,113992.54742070491,commonmain-ioa-kind-incrementintcounter-node,1587.7951759975986,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
73070.336,72886.0,4020.537136573953,66038.0,91980.0,72571.94505306048,73568.72694693951,commonmain-ioa-kind-incrementintcounter-linux-exe,8306.315515001188,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
80089.248,79941.5,3010.378935589232,74245.0,91416.0,79716.07756097912,80462.4184390209,commonmain-ioa-kind-incrementatomicintcounter-jar,754.9459819965705,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
116611.76,115044.0,13356.130738188449,94373.0,169579.0,114956.11688070126,118267.40311929873,commonmain-ioa-kind-incrementatomicintcounter-node,1443.0164650002553,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
81051.336,80807.5,3351.374288495745,74938.0,100101.0,80635.89533909978,81466.77666090021,commonmain-ioa-kind-incrementatomicintcounter-linux-exe,8606.851542001095,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
79780.76,79442.0,2667.2643458725743,74336.0,87542.0,79450.12248617511,80111.39751382488,commonmain-ioa-kind-randomvalue-jar,727.6028969972685,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
118143.404,118593.5,11482.482307259615,104300.0,167168.0,116720.02074648578,119566.78725351421,commonmain-ioa-kind-randomvalue-node,1455.966071000148,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
89175.496,89162.0,3672.363664661508,82286.0,107544.0,88720.2650837905,89630.7269162095,commonmain-ioa-kind-randomvalue-linux-exe,8657.634396000503,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
992538.42,987750.5,35975.67998564193,902003.0,1111420.0,988078.8285061839,996998.0114938162,commonmain-ioa-kind-standardout-jar,710.3837739996379,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
1719650.336,1724829.0,177770.88948439053,512871.0,1979570.0,1697613.6282321657,1741687.043767834,commonmain-ioa-kind-standardout-node,1550.9107569996559,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
1078669.016,1065577.0,46772.797301909646,1016504.0,1198815.0,1072870.9999771528,1084467.0320228473,commonmain-ioa-kind-standardout-linux-exe,8584.3511819985,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
132831.18,132400.5,4016.33895256958,125159.0,154597.0,132333.3094653413,133329.0505346587,commonmain-ioa-kind-appendtostringbuilder-jar,735.0759239998297,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
222608.992,219265.5,14364.750317868908,202525.0,267543.0,220828.31910225554,224389.66489774446,commonmain-ioa-kind-appendtostringbuilder-node,1555.970643999899,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
198277.06,197385.5,6244.118753228327,185844.0,216923.0,197503.03102016172,199051.08897983827,commonmain-ioa-kind-appendtostringbuilder-linux-exe,8543.437849002657,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
849986.452,849950.5,29395.56680998031,807996.0,912436.0,846342.5397861375,853630.3642138626,commonmain-ioa-kind-fileeagerflush-jar,725.8291440011817,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
4755462.268,4745223.5,125895.38255009161,4499222.0,5104391.0,4739856.114694345,4771068.4213056555,commonmain-ioa-kind-fileeagerflush-node,1612.9838730012125,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
1371925.82,1370553.0,40529.763012618714,1274220.0,1458874.0,1366901.6985254486,1376949.9414745516,commonmain-ioa-kind-fileeagerflush-linux-exe,9007.051018998027,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
141130.38,140782.0,5552.908056427058,131049.0,159468.0,140442.0343858443,141818.7256141557,commonmain-ioa-kind-filelazyflush-jar,750.7013329995971,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
668514.372,665272.5,39464.031028643476,558863.0,786454.0,663622.3600308788,673406.3839691211,commonmain-ioa-kind-filelazyflush-node,1396.536415002629,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
215414.392,212749.5,9852.62637759506,202247.0,251247.0,214193.0477807161,216635.7362192839,commonmain-ioa-kind-filelazyflush-linux-exe,8603.59709399927,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
98250.832,97783.0,4060.8109715625833,91704.0,126713.0,97747.44865675247,98754.21534324752,commonmain-ioa-kind-addtolist-jar,743.5122709975985,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
